# # Flare and landing file
# # 0       : time
# # 1,2,3   : body rates: p  q  r
# # 4,5,6   : attitude: angles phi, theta, psi
# # 7,8,9   : position: altitude, x, y
# # 10      : lateral stick
# # 11      : fwd stick
# # 12      : rudder
1.000000e-02 -3.486118e-04 1.446470e-04 -3.579079e-05 -1.751900e-06 2.480256e-02 -1.795315e-07 1.060352e+02 -1.520189e+03 -6.672995e-07 2.169661e-03 7.754680e-04 0.000000e+00
2.000000e-02 -8.244133e-04 2.525548e-04 -7.022315e-05 -7.621528e-06 2.480455e-02 -7.096585e-07 1.060001e+02 -1.519686e+03 -2.684299e-06 2.169419e-03 7.801523e-04 0.000000e+00
3.000000e-02 -1.422682e-03 3.284123e-04 -9.823188e-05 -1.887413e-05 2.480746e-02 -1.552741e-06 1.059650e+02 -1.519183e+03 -6.105159e-06 2.162070e-03 7.939261e-04 0.000000e+00
4.000000e-02 -2.127850e-03 3.751322e-04 -1.147693e-04 -3.665412e-05 2.481098e-02 -2.619241e-06 1.059298e+02 -1.518680e+03 -1.102182e-05 2.153429e-03 8.125895e-04 0.000000e+00
5.000000e-02 -2.925109e-03 3.872108e-04 -1.175480e-04 -6.195283e-05 2.481479e-02 -3.782890e-06 1.058947e+02 -1.518178e+03 -1.754660e-05 2.138385e-03 8.301449e-04 0.000000e+00
6.000000e-02 -3.801480e-03 3.663717e-04 -1.054108e-04 -9.562229e-05 2.481856e-02 -4.900197e-06 1.058597e+02 -1.517675e+03 -2.579095e-05 2.125680e-03 8.484658e-04 0.000000e+00
7.000000e-02 -4.738077e-03 3.128534e-04 -7.712961e-05 -1.383549e-04 2.482196e-02 -5.815716e-06 1.058246e+02 -1.517172e+03 -3.585198e-05 2.112556e-03 8.656763e-04 0.000000e+00
8.000000e-02 -5.695741e-03 2.131459e-04 -2.870025e-05 -1.905520e-04 2.482459e-02 -6.347758e-06 1.057895e+02 -1.516669e+03 -4.781132e-05 2.097945e-03 8.766738e-04 0.000000e+00
9.000000e-02 -6.613681e-03 7.572418e-05 4.663697e-05 -2.521137e-04 2.482604e-02 -6.260631e-06 1.057545e+02 -1.516166e+03 -6.173515e-05 2.082877e-03 8.740675e-04 0.000000e+00
1.000000e-01 -7.459881e-03 -8.091170e-05 1.533438e-04 -3.224739e-04 2.482601e-02 -5.262369e-06 1.057195e+02 -1.515663e+03 -7.768284e-05 2.071941e-03 8.620427e-04 0.000000e+00
1.100000e-01 -8.235645e-03 -2.713275e-04 2.920264e-04 -4.009129e-04 2.482425e-02 -3.035674e-06 1.056845e+02 -1.515160e+03 -9.573213e-05 2.057937e-03 8.451705e-04 0.000000e+00
1.200000e-01 -8.954948e-03 -4.918237e-04 4.604959e-04 -4.867888e-04 2.482043e-02 7.288212e-07 1.056495e+02 -1.514657e+03 -1.159971e-04 2.050760e-03 8.320410e-04 0.000000e+00
1.300000e-01 -9.624372e-03 -7.009978e-04 6.558798e-04 -5.795629e-04 2.481447e-02 6.315120e-06 1.056145e+02 -1.514154e+03 -1.386236e-04 2.044744e-03 8.279259e-04 0.000000e+00
1.400000e-01 -1.023247e-02 -8.940841e-04 8.765651e-04 -6.786728e-04 2.480649e-02 1.398472e-05 1.055796e+02 -1.513652e+03 -1.637865e-04 2.046959e-03 8.334605e-04 0.000000e+00
1.500000e-01 -1.076737e-02 -1.074051e-03 1.121033e-03 -7.834395e-04 2.479666e-02 2.398351e-05 1.055446e+02 -1.513149e+03 -1.916972e-04 2.052277e-03 8.536736e-04 0.000000e+00
