# # Flare and landing file
# # 0       : time
# # 1,2,3   : body rates: p  q  r
# # 4,5,6   : attitude: angles phi, theta, psi
# # 7,8,9   : position: altitude, x, y
# # 10      : lateral stick
# # 11      : fwd stick
# # 12      : rudder
1.000000e-02 2.916597e-03 3.261213e-04 3.243461e-04 1.464727e-05 4.165743e-02 1.623460e-06 7.007759e+01 -1.340952e+03 1.195212e-06 6.624714e-05 2.848887e-03 0.000000e+00
2.000000e-02 5.783158e-03 6.777092e-04 6.382196e-04 5.841071e-05 4.166246e-02 6.452183e-06 7.005112e+01 -1.340448e+03 4.834416e-06 6.564292e-05 2.856746e-03 0.000000e+00
3.000000e-02 8.603970e-03 1.054638e-03 9.405504e-04 1.307382e-04 4.167114e-02 1.436542e-05 7.002460e+01 -1.339945e+03 1.100752e-05 6.349121e-05 2.867005e-03 0.000000e+00
4.000000e-02 1.136486e-02 1.464687e-03 1.229786e-03 2.310965e-04 4.168375e-02 2.524066e-05 6.999804e+01 -1.339441e+03 1.980836e-05 6.028211e-05 2.876616e-03 0.000000e+00
5.000000e-02 1.404654e-02 1.900135e-03 1.502758e-03 3.587838e-04 4.170059e-02 3.893209e-05 6.997142e+01 -1.338938e+03 3.133058e-05 5.755750e-05 2.880397e-03 0.000000e+00
6.000000e-02 1.663161e-02 2.326745e-03 1.757440e-03 5.129135e-04 4.172173e-02 5.526823e-05 6.994475e+01 -1.338435e+03 4.567902e-05 5.636975e-05 2.879265e-03 0.000000e+00
7.000000e-02 1.912006e-02 2.723813e-03 1.995977e-03 6.925122e-04 4.174699e-02 7.407841e-05 6.991804e+01 -1.337931e+03 6.297242e-05 6.162791e-05 2.878829e-03 0.000000e+00
8.000000e-02 2.150946e-02 3.086820e-03 2.219103e-03 8.965954e-04 4.177604e-02 9.520653e-05 6.989129e+01 -1.337428e+03 8.334319e-05 7.048516e-05 2.875390e-03 0.000000e+00
9.000000e-02 2.379633e-02 3.399105e-03 2.426236e-03 1.124149e-03 4.180845e-02 1.184972e-04 6.986450e+01 -1.336924e+03 1.069358e-04 7.737677e-05 2.862853e-03 0.000000e+00
1.000000e-01 2.597242e-02 3.647977e-03 2.615473e-03 1.374099e-03 4.184367e-02 1.437824e-04 6.983768e+01 -1.336421e+03 1.339126e-04 8.896451e-05 2.855709e-03 0.000000e+00
1.100000e-01 2.803620e-02 3.834173e-03 2.785786e-03 1.645323e-03 4.188105e-02 1.708790e-04 6.981082e+01 -1.335917e+03 1.644648e-04 1.154048e-04 2.821326e-03 0.000000e+00
1.200000e-01 2.997497e-02 3.968027e-03 2.936437e-03 1.936627e-03 4.192001e-02 1.995947e-04 6.978393e+01 -1.335414e+03 1.988108e-04 1.294004e-04 2.798612e-03 0.000000e+00
1.300000e-01 3.178550e-02 4.030530e-03 3.069736e-03 2.246736e-03 4.195995e-02 2.297447e-04 6.975701e+01 -1.334911e+03 2.371889e-04 1.523864e-04 2.761070e-03 0.000000e+00
1.400000e-01 3.345552e-02 3.992290e-03 3.187153e-03 2.574299e-03 4.199999e-02 2.611619e-04 6.973005e+01 -1.334407e+03 2.798562e-04 1.611768e-04 2.737952e-03 0.000000e+00
1.500000e-01 3.496342e-02 3.870556e-03 3.288231e-03 2.917797e-03 4.203922e-02 2.936832e-04 6.970307e+01 -1.333904e+03 3.270853e-04 1.653824e-04 2.711839e-03 0.000000e+00
1.600000e-01 3.628081e-02 3.714098e-03 3.370009e-03 3.275457e-03 4.207705e-02 3.271283e-04 6.967606e+01 -1.333400e+03 3.791546e-04 1.490581e-04 2.690878e-03 0.000000e+00
1.700000e-01 3.737664e-02 3.558722e-03 3.428221e-03 3.645211e-03 4.211329e-02 3.612815e-04 6.964903e+01 -1.332897e+03 4.363430e-04 1.228942e-04 2.670476e-03 0.000000e+00
1.800000e-01 3.822713e-02 3.423690e-03 3.457250e-03 4.024712e-03 4.214807e-02 3.958783e-04 6.962196e+01 -1.332394e+03 4.989386e-04 8.817083e-05 2.649625e-03 0.000000e+00
1.900000e-01 3.882933e-02 3.306973e-03 3.452330e-03 4.411477e-03 4.218158e-02 4.306027e-04 6.959486e+01 -1.331890e+03 5.672540e-04 6.222797e-05 2.632691e-03 0.000000e+00
2.000000e-01 3.917933e-02 3.217725e-03 3.409029e-03 4.802989e-03 4.221405e-02 4.650929e-04 6.956774e+01 -1.331387e+03 6.416285e-04 5.074796e-05 2.610513e-03 0.000000e+00
2.100000e-01 3.928663e-02 3.158499e-03 3.327938e-03 5.196757e-03 4.224576e-02 4.989685e-04 6.954059e+01 -1.330884e+03 7.224171e-04 4.674714e-05 2.591743e-03 0.000000e+00
2.200000e-01 3.919947e-02 3.119133e-03 3.215383e-03 5.590582e-03 4.227697e-02 5.318836e-04 6.951340e+01 -1.330380e+03 8.099926e-04 4.741429e-05 2.570755e-03 0.000000e+00
2.300000e-01 3.897573e-02 3.114195e-03 3.079255e-03 5.982797e-03 4.230796e-02 5.635643e-04 6.948619e+01 -1.329877e+03 9.047527e-04 4.648884e-05 2.550849e-03 0.000000e+00
2.400000e-01 3.866248e-02 3.174058e-03 2.925911e-03 6.372265e-03 4.233922e-02 5.938093e-04 6.945895e+01 -1.329373e+03 1.007112e-03 4.670326e-05 2.533454e-03 0.000000e+00
2.500000e-01 3.828594e-02 3.319920e-03 2.757209e-03 6.758215e-03 4.237150e-02 6.224610e-04 6.943169e+01 -1.328870e+03 1.117497e-03 4.820761e-05 2.513882e-03 0.000000e+00
2.600000e-01 3.786430e-02 3.556726e-03 2.573371e-03 7.140101e-03 4.240570e-02 6.493737e-04 6.940440e+01 -1.328367e+03 1.236355e-03 4.936229e-05 2.505614e-03 0.000000e+00
2.700000e-01 3.740300e-02 3.855193e-03 2.374501e-03 7.517493e-03 4.244258e-02 6.744034e-04 6.937709e+01 -1.327863e+03 1.364155e-03 5.020534e-05 2.499239e-03 0.000000e+00
2.800000e-01 3.688930e-02 4.174500e-03 2.160448e-03 7.889924e-03 4.248256e-02 6.974039e-04 6.934976e+01 -1.327360e+03 1.501376e-03 4.652549e-05 2.512316e-03 0.000000e+00
2.900000e-01 3.631239e-02 4.485813e-03 1.932788e-03 8.256810e-03 4.252570e-02 7.182338e-04 6.932242e+01 -1.326856e+03 1.648489e-03 4.552345e-05 2.534488e-03 0.000000e+00
3.000000e-01 3.567279e-02 4.772590e-03 1.694777e-03 8.617516e-03 4.257184e-02 7.367738e-04 6.929506e+01 -1.326353e+03 1.805950e-03 4.210894e-05 2.575014e-03 0.000000e+00
3.100000e-01 3.498610e-02 4.986401e-03 1.451596e-03 8.971489e-03 4.262050e-02 7.529438e-04 6.926769e+01 -1.325850e+03 1.974172e-03 4.354295e-05 2.630485e-03 0.000000e+00
3.200000e-01 3.425780e-02 5.116596e-03 1.206163e-03 9.318285e-03 4.267090e-02 7.667011e-04 6.924031e+01 -1.325346e+03 2.153535e-03 4.558077e-05 2.701327e-03 0.000000e+00
3.300000e-01 3.349844e-02 5.182631e-03 9.615156e-04 9.657538e-03 4.272229e-02 7.780320e-04 6.921292e+01 -1.324843e+03 2.344399e-03 4.867540e-05 2.786544e-03 0.000000e+00
