# # Flare and landing file
# # 0       : time
# # 1,2,3   : body rates: p  q  r
# # 4,5,6   : attitude: angles phi, theta, psi
# # 7,8,9   : position: altitude, x, y
# # 10      : lateral stick
# # 11      : fwd stick
# # 12      : rudder
1.000000e-02 1.853327e-04 -4.351550e-05 -2.270951e-04 8.791692e-07 4.185597e-02 -1.137138e-06 8.226964e+01 -1.573589e+03 2.957419e-07 6.063355e-05 1.888456e-04 0.000000e+00
2.000000e-02 2.092027e-04 -1.288766e-04 -4.808060e-04 2.711466e-06 4.185511e-02 -4.680397e-06 8.224332e+01 -1.573085e+03 1.205707e-06 5.873080e-05 1.961197e-04 0.000000e+00
3.000000e-02 8.662770e-05 -2.562614e-04 -7.551961e-04 3.936439e-06 4.185318e-02 -1.086750e-05 8.221704e+01 -1.572582e+03 2.755783e-06 5.801710e-05 2.070156e-04 0.000000e+00
4.000000e-02 -1.436814e-04 -4.265447e-04 -1.042288e-03 3.276491e-06 4.184976e-02 -1.986540e-05 8.219080e+01 -1.572078e+03 4.941602e-06 5.740196e-05 2.174082e-04 0.000000e+00
5.000000e-02 -4.256838e-04 -6.519530e-04 -1.330751e-03 -6.764843e-08 4.184437e-02 -3.174434e-05 8.216461e+01 -1.571575e+03 7.721103e-06 5.634271e-05 2.262773e-04 0.000000e+00
6.000000e-02 -7.112925e-04 -9.399647e-04 -1.610009e-03 -6.369627e-06 4.183640e-02 -4.646479e-05 8.213846e+01 -1.571071e+03 1.101977e-05 5.409044e-05 2.350712e-04 0.000000e+00
7.000000e-02 -9.611246e-04 -1.280540e-03 -1.871582e-03 -1.546192e-05 4.182530e-02 -6.389187e-05 8.211234e+01 -1.570568e+03 1.475504e-05 5.317685e-05 2.416083e-04 0.000000e+00
8.000000e-02 -1.144144e-03 -1.651906e-03 -2.108821e-03 -2.682186e-05 4.181063e-02 -8.381499e-05 8.208627e+01 -1.570065e+03 1.884763e-05 5.102904e-05 2.438017e-04 0.000000e+00
9.000000e-02 -1.234907e-03 -2.029504e-03 -2.316429e-03 -3.964206e-05 4.179221e-02 -1.059638e-04 8.206023e+01 -1.569561e+03 2.321417e-05 4.996181e-05 2.416018e-04 0.000000e+00
1.000000e-01 -1.203291e-03 -2.399482e-03 -2.490829e-03 -5.283556e-05 4.177006e-02 -1.300235e-04 8.203423e+01 -1.569058e+03 2.776410e-05 4.898217e-05 2.427395e-04 0.000000e+00
1.100000e-01 -1.038676e-03 -2.765579e-03 -2.631649e-03 -6.511069e-05 4.174423e-02 -1.556596e-04 8.200825e+01 -1.568554e+03 3.241119e-05 4.838385e-05 2.494753e-04 0.000000e+00
1.200000e-01 -7.595602e-04 -3.123531e-03 -2.742618e-03 -7.521630e-05 4.171478e-02 -1.825546e-04 8.198231e+01 -1.568051e+03 3.708747e-05 4.791443e-05 2.621611e-04 0.000000e+00
1.300000e-01 -3.860849e-04 -3.443908e-03 -2.826963e-03 -8.209654e-05 4.168193e-02 -2.104259e-04 8.195640e+01 -1.567547e+03 4.175176e-05 4.996025e-05 2.744173e-04 0.000000e+00
1.400000e-01 6.698878e-05 -3.709042e-03 -2.888548e-03 -8.487161e-05 4.164616e-02 -2.390265e-04 8.193051e+01 -1.567044e+03 4.641069e-05 4.906934e-05 2.911146e-04 0.000000e+00
1.500000e-01 5.777315e-04 -3.923669e-03 -2.933372e-03 -8.284715e-05 4.160799e-02 -2.681589e-04 8.190465e+01 -1.566540e+03 5.113708e-05 4.931585e-05 3.087641e-04 0.000000e+00
1.600000e-01 1.109329e-03 -4.104883e-03 -2.970096e-03 -7.562569e-05 4.156784e-02 -2.976990e-04 8.187882e+01 -1.566037e+03 5.605454e-05 4.914905e-05 3.296180e-04 0.000000e+00
1.700000e-01 1.634799e-03 -4.259029e-03 -3.004843e-03 -6.313218e-05 4.152601e-02 -3.275968e-04 8.185300e+01 -1.565534e+03 6.130623e-05 5.048197e-05 3.528732e-04 0.000000e+00
1.800000e-01 2.140584e-03 -4.391031e-03 -3.037632e-03 -4.549537e-05 4.148276e-02 -3.578329e-04 8.182721e+01 -1.565030e+03 6.703315e-05 5.332883e-05 3.775649e-04 0.000000e+00
1.900000e-01 2.628499e-03 -4.506204e-03 -3.066237e-03 -2.290201e-05 4.143827e-02 -3.883771e-04 8.180144e+01 -1.564527e+03 7.335971e-05 5.796897e-05 4.015095e-04 0.000000e+00
2.000000e-01 3.093519e-03 -4.611650e-03 -3.090076e-03 4.446031e-06 4.139268e-02 -4.191846e-04 8.177569e+01 -1.564023e+03 8.038330e-05 5.810864e-05 4.245659e-04 0.000000e+00
2.100000e-01 3.527507e-03 -4.697807e-03 -3.108763e-03 3.628106e-05 4.134613e-02 -4.502063e-04 8.174995e+01 -1.563520e+03 8.817394e-05 5.868851e-05 4.440062e-04 0.000000e+00
2.200000e-01 3.927335e-03 -4.763486e-03 -3.119898e-03 7.227958e-05 4.129882e-02 -4.813788e-04 8.172424e+01 -1.563016e+03 9.677263e-05 5.889701e-05 4.572382e-04 0.000000e+00
2.300000e-01 4.281002e-03 -4.818269e-03 -3.121786e-03 1.120434e-04 4.125091e-02 -5.126182e-04 8.169854e+01 -1.562513e+03 1.061948e-04 6.086664e-05 4.666977e-04 0.000000e+00
2.400000e-01 4.588684e-03 -4.862790e-03 -3.112205e-03 1.551157e-04 4.120251e-02 -5.438212e-04 8.167286e+01 -1.562009e+03 1.164456e-04 6.132507e-05 4.763215e-04 0.000000e+00
2.500000e-01 4.868924e-03 -4.894516e-03 -3.088999e-03 2.011345e-04 4.115373e-02 -5.748622e-04 8.164720e+01 -1.561506e+03 1.275363e-04 6.382128e-05 4.855530e-04 0.000000e+00
2.600000e-01 5.145191e-03 -4.908383e-03 -3.051402e-03 2.499490e-04 4.110472e-02 -6.056013e-04 8.162155e+01 -1.561003e+03 1.394937e-04 6.557402e-05 4.964885e-04 0.000000e+00
